"shape","magnitude","amplitude","id"
0.00672233441218517,0.628599389539602,0.00712195955185946,97
0.00672233441218517,0.628599389539602,0.00712195955185946,98
0.00664516352682543,0.384912068263588,0.0052454386579629,99
0.00657624712349492,0.362350302952393,0.00492493616240208,100
0.00679160976258708,0.279879666271,0.00631016187544575,101
0.00827830772327887,0.456256660353347,0.00841579594612463,102
0.00839574432593715,0.466446167088492,0.00780881827017976,103
0.00824997273289418,0.276788500961743,0.00859808585835109,104
0.00666791633746333,0.214783929795175,0.00674544912452191,105
0.00695820131198577,0.241861055070331,0.00595261923975432,106
0.00702796907569758,0.860597240957333,0.00495721714757269,107
0.00702796907569758,0.860597240957333,0.00495721714757269,108
0.00614116536742648,0.764944752285089,0.00392161956804415,109
0.00698837027085453,0.626448384471814,0.00580006016965295,110
0.00665712782949868,0.46439890890872,0.00737823746720945,111
0.00707171985834676,0.414121167556686,0.00718946113624652,112
0.00707171985834676,0.414121167556686,0.00718946113624652,113
0.00649534517169204,0.451251146993798,0.00779031591067703,114
0.00653148727655495,0.541234901439054,0.00647408803248184,115
0.00714449285894769,0.376430244580547,0.00575057098412413,116
0.00732167956467888,0.481195925075099,0.00716178448418736,117
0.00732167956467888,0.481195925075099,0.00716178448418736,118
0.00740403910201537,0.316820082376751,0.00627087159986262,119
0.00636866543534098,0.519822932829555,0.00633140759011075,120
0.00597325174217245,0.47654341809357,0.00509304773164998,121
0.00705580445304266,0.683518578238164,0.00795341411301009,122
0.00705580445304266,0.683518578238164,0.00795341411301009,123
0.00615422061536819,0.505992148894251,0.0068900329278343,124
0.00647122704216641,0.40742935631252,0.005860300370508,125
0.0056078875760055,0.437624328375477,0.00626424869172471,126
0.0075085899392533,0.455759906639571,0.00762216793836534,127
0.00769957239107644,0.653134799982666,0.00795793063799788,128
0.00653518666479569,0.497331827299007,0.00737294825581936,129
0.00610273662087502,0.504580014796659,0.007107632159565,130
0.00612691676542321,0.632653743907639,0.00558142183964938,131
0.00584782720040344,0.457054219226421,0.00578691152770483,132
0.00665066843963003,0.396502579924544,0.00895331891437812,133
0.00586512904150438,0.499942869732166,0.00487890723589568,134
0.00566935581969408,0.410936362488485,0.00453859133039403,135
0.00615318777942986,0.728479734477816,0.00486004218710134,136
0.00631256202160591,0.425021708082454,0.00631710066555446,137
0.00631256202160591,0.425021708082454,0.00631710066555446,138
0.00552704258864711,0.435213306288034,0.00728074501973219,139
0.00647700817359842,0.398517031498073,0.00952723392847743,140
0.00591263864618186,0.47978816230696,0.00822135362877896,141
0.00699018554050779,0.89087582319226,0.00530876639605105,142
0.00699018554050779,0.89087582319226,0.00530876639605105,143
0.00649017575164035,0.566165781717416,0.00708748069505871,144
0.00517612987441407,0.656115390457586,0.00523490785499758,145
0.00559244258596259,0.267793245783736,0.00614352685385244,146
0.00604011374174696,0.297578638911347,0.00783241969077408,147
0.00677186428044896,0.406119454604124,0.00747880131421086,148
0.00593326775327874,0.363318003023636,0.00672033394389604,149
0.00655531470692228,0.530206382027529,0.00758300801395095,150
0.00706180721909078,0.40463240515362,0.00683667033016488,151
0.00863003696686271,0.675657735232107,0.00855791955217478,152
0.00863003696686271,0.675657735232107,0.00855791955217478,153
0.00788981879503659,0.759203235454862,0.00885969391310404,154
0.00721032120154896,0.609253021140802,0.00641353469547101,155
0.00685097302972348,0.858360231119946,0.00607228981035302,156
0.00734917461836104,0.672165356172712,0.00600714144182379,157
0.00734917461836104,0.672165356172712,0.00600714144182379,158
0.00689248357942696,0.372161650488238,0.00779270910356478,159
0.00682390830779922,0.423519220663053,0.0086374847479006,160
0.00772376556112575,0.551817234489221,0.00742513102560971,161
0.00698963449009049,0.435467896229596,0.00761853406838031,162
0.00784725224428084,0.349820320184506,0.00684421366456733,163
0.00694225178306751,0.421792417090955,0.00823223659327232,164
0.00705792503950631,0.50865012944476,0.00789165412972748,165
0.00745424308256004,0.487401233551168,0.007811220406438,166
0.00809971651563934,0.546230529366596,0.0100649140353228,167
0.00809971651563934,0.546230529366596,0.0100649140353228,168
0.00740013770323644,0.55836878299678,0.00981805530781243,169
0.00690990527049329,0.358755478544595,0.00690535368226541,170
0.00656962299353925,0.455956483723668,0.00755314435351329,171
0.00759910679549414,0.611196020360552,0.00942746143640538,172
0.00793129384380908,0.499813120266907,0.00832567036594389,173
0.00677516598758698,0.449315950408618,0.00741350311840772,174
0.00651368409887587,0.112494566001033,0.00655311313344087,175
0.00608430812510463,0.306187291674689,0.00864201731241443,176
0.00684964442886049,0.464775075213652,0.0088773008216374,177
0.00788424297513646,0.346003854269611,0.00729755365227114,178
0.0070859792376895,0.23421656325803,0.0070079551899388,179
0.00576943290277765,0.251362541025628,0.00649628380458456,180
0.00630496774878386,0.413238268577544,0.00714034587404222,181
0.00658309966734971,0.353044179330652,0.00744759545662077,182
0.00630717175875373,0.438073835029229,0.00838227776635991,183
0.00607028521652841,0.592359943675064,0.00584502462089531,184
0.00638977398556928,0.628391156128373,0.0060019084355889,185
0.00583359960878571,0.613317243387399,0.00557901973438835,186
0.00640736796798158,0.739082297681364,0.00543714793254113,187
0.00634627231101359,0.833252641117184,0.00507054682369701,188
0.00610094531185779,0.603177993027259,0.00564960604019848,189
0.00672942148678912,0.632291813242688,0.00858573613466207,190
0.00604812266693366,0.44791781095347,0.00771401677069239,191
0.00713355014440575,0.336265551677172,0.00864406760590153,192
0.00746052001746478,0.300664409378356,0.0100638233071472,193
0.00631230797775129,0.280380797428364,0.0074200637637698,194
0.00586753670867535,0.0906172281744659,0.00568793403066747,195
0.00584443290268477,0.426581884076057,0.00711021329297612,196
0.00613620572689322,0.192882589561179,0.00834190677361701,197
0.00613620572689322,0.192882589561179,0.00834190677361701,198
0.00609982972368739,0.800594338887464,0.00471619706955051,199
0.00571073236782405,0.307097294136753,0.00610077925300012,200
0.00510026761512961,0.306777744652493,0.00679875618276549,201
0.00719992819377258,0.36785588838967,0.00741086619154852,202
0.00718935986898883,0.479015326636983,0.00800127018847296,203
0.00725798165379421,0.360739286886286,0.00951755111607266,204
0.00540036169217917,0.257571167368638,0.00691070855123099,205
0.00592432962125811,0.515306864953942,0.00558918488069526,206
0.00609496087189998,0.468801961258521,0.00650618576368756,207
0.00609496087189998,0.468801961258521,0.00650618576368756,208
0.00513428795161863,0.429729655126295,0.00642469767995135,209
0.00601311555706008,0.481283296891434,0.00754198797874972,210
0.00561497815309442,0.281235583032526,0.00654714705837134,211
0.00604548452744291,0.385220290200436,0.00879873757201166,212
0.00622205604881287,0.221252958104344,0.00654745385688571,213
0.00499056329590275,0.338984551426222,0.00654223818565347,214
0.00602411339746178,0.201704639714279,0.00629144449253927,215
0.00600667523785692,0.375457297310732,0.00656367824320403,216
0.00616633944230649,0.60401288130771,0.00587797449269811,217
0.00756269651244579,0.69531570654766,0.00550955243646001,218
0.00639527351061953,0.74530513740271,0.00582317393055165,219
0.00497598850996794,0.708303973299536,0.00480983704189253,220
0.00553768259542176,0.609006021011993,0.00336981460192032,221
0.00564630949080369,0.652845950831193,0.00341075403925484,222
0.00564630949080369,0.652845950831193,0.00341075403925484,223
0.00588864661529809,0.787909885184575,0.00669443706431505,224
0.00664599097596863,0.420457352458669,0.00686581381200657,225
0.00577094102886999,0.537095314980093,0.00840060836839418,226
0.00789846442895725,0.790304451662251,0.00730104516551333,227
0.00765648580981448,0.856512086097382,0.00542918757237465,228
0.00745351566167807,0.567121463566536,0.0064182456617613,229
0.00648523045390248,0.299282071160974,0.0061809161110713,230
0.00601999507805706,0.2533585954302,0.00594254974000574,231
0.00678185966746891,0.127111369824348,0.00725609757173051,232
0.00678185966746891,0.127111369824348,0.00725609757173051,233
0.00587099905147503,0.165927030328277,0.00567675804984769,234
0.00654867432959805,0.531854049305366,0.00776808334191159,235
0.00614028532222088,0.424356273069833,0.00718945561503748,236
0.00652807629509711,0.219674629306525,0.00733874770120491,237
0.00652807629509711,0.219674629306525,0.00733874770120491,238
0.00611870443251761,0.275771532215117,0.00575293750045425,239
0.00642473372378816,0.446175757196897,0.00774694023308298,240
0.0066341835934155,0.460994859207148,0.00505913425477256,241
0.00688166852286498,0.575225610880608,0.00700850392928609,242
0.00760220277909263,0.95333725672856,0.00593126073456485,243
0.00682069433108035,0.55171855361138,0.00416633717360226,244
0.00564059501345504,0.614736587133848,0.00414663161173257,245
0.00597980335782322,0.914529939414962,0.00342672675669176,246
0.00737699518147061,0.579497093644505,0.0102017411037654,247
0.00737699518147061,0.579497093644505,0.0102017411037654,248
0.00608183253213046,0.572501750543609,0.0077747964275473,249
0.00569336534353915,0.636014838924524,0.00579476092251519,250
0.00520399678020533,0.539149589490677,0.00431933223639891,251
0.00717885288587516,0.920059713937746,0.0038190505500697,252
0.00747355895756929,1.05790489066899,0.00548191282895805,253
0.00644670529228353,1.05304313525914,0.00632937845531845,254
0.00593597698309722,0.712752110801688,0.00422739815729511,255
0.00590190978745486,0.382200334064237,0.00598819549138807,256
0.00544046656102393,0.311507601221535,0.00588057133268116,257
0.00544046656102393,0.311507601221535,0.00588057133268116,258
0.00545245030774444,0.396459167847553,0.00445870797681058,259
0.00538355444137439,0.463218556470508,0.00504686126068343,260
0.00630599845394098,0.32245084158501,0.00448563203487984,261
0.00582696061044652,0.672735736732363,0.00634032482376723,262
0.00582696061044652,0.672735736732363,0.00634032482376723,263
0.00501826125435856,0.443735644310323,0.00486844702188782,264
0.00595548848345961,0.469856398918267,0.00391650262728982,265
0.00555615838035173,0.57973370891861,0.00463865872477087,266
0.00675635451060685,0.782608195155234,0.00655354574014944,267
0.00675635451060685,0.782608195155234,0.00655354574014944,268
0.00631288612932124,0.791608815409802,0.00609534930185485,269
0.00505652294680869,0.711701771204304,0.00366182116756364,270
0.00542205138089125,0.814200606945093,0.0040437594604662,271
0.00574274226068716,0.723125001768778,0.00496841625312683,272
0.00640024041077114,0.559196234834843,0.00572760097861247,273
0.00570297499642025,0.344870305952014,0.00586151803810153,274
0.00590306328117174,0.431415123996743,0.00790834273426066,275
0.00659341577686634,0.280086044493544,0.00870582371739204,276
0.00718064225874127,0.381948604061421,0.00841036775691406,277
0.00810085515935299,0.780609890353531,0.0103094639404849,278
0.00741190976510364,0.307941997708127,0.00909724812255774,279
0.00607725475967136,0.30315063216301,0.00871730781935798,280
0.00648571625716388,0.251780887383717,0.00864439325632305,281
0.00658353252779753,0.331852105059738,0.00875230914740555,282
0.00669504916400543,0.290405264860567,0.00978706409518837,283
0.00616757245308042,0.505627514841677,0.00888329195885196,284
0.00648508753423072,0.528268991611014,0.00640968810896625,285
0.00603050923934423,0.649210567158377,0.00690437848606407,286
0.00668834627936521,0.646367347579627,0.00599933104466599,287
0.00709516150721778,0.730114954532212,0.00725716906887264,288
0.00590088317446846,0.475566688781157,0.00637605993476786,289
0.0071503074894812,0.192306489963698,0.00934215738840605,290
0.00662061688463167,0.341520176093923,0.00675151428209542,291
0.00695333509170581,0.4217851646616,0.00780107086913973,292
0.00766927162339559,0.440640126508612,0.00824878437109045,293
0.0065333503072954,0.498015447998142,0.00823074896356857,294
0.00607688052651434,0.768174072662561,0.00550004170256646,295
0.00602601651990198,0.651516319591167,0.00377111259729224,296
0.00602601651990198,0.651516319591167,0.00377111259729224,297
0.00671029685683344,0.734524115404099,0.00602940301193244,298
0.00649531176237261,0.648731277140485,0.0068715482262911,299
0.00621373632368261,0.628738628949094,0.00711306542973145,300
0.00674786133886185,0.478689381848369,0.00888864915152898,301
0.00799398617826497,0.37641850487887,0.00743958060657979,302
0.00786125391784298,0.47421855669316,0.00921914780161415,303
0.00818031112226736,0.306797285873898,0.00712650845756724,304
0.00653601818282934,0.233528525988902,0.00769124219719375,305
0.00686509258498891,0.532729815382936,0.00849395466884306,306
0.00691699208116714,0.375802548037456,0.00751784813067946,307
0.00671733554310927,0.592158792613276,0.0081447013095659,308
0.00653483543700895,0.319183625675464,0.00604373834113348,309
0.00685529352180103,0.533599656629093,0.00655184832503541,310
0.00657166080037552,0.581174900239375,0.00670299405715113,311
0.00695282289463095,0.72842949007881,0.0070085822336261,312
0.00744724799171015,0.666280764514454,0.00521617245990191,313
0.00609891023317333,0.606684106514876,0.00702858228178338,314
0.00700615014223371,0.360159730397015,0.00714563896201637,315
0.00667854733924378,0.326246965049421,0.00735896474805908,316
0.00767228191624547,0.339396963808213,0.00808563290956987,317
0.00820638237044835,0.618312385550269,0.0107069210093391,318
0.00704246273644027,0.492350375777079,0.00787181524647163,319
0.00639296458473226,0.805672354758485,0.00557357851347606,320
0.00599906450133336,0.761534051983261,0.00483045648862512,321
0.00710442287715851,0.833829049072534,0.00384097743748468,322
0.00747061777598756,0.974781888927851,0.00516659701602373,323
0.00606649248640145,0.99745135085459,0.00462584946277422,324
0.00569072423468897,0.681495976582113,0.00235305127242191,325
0.0059294964776756,0.563000403968374,0.00534163819818889,326
0.0059294964776756,0.563000403968374,0.00534163819818889,327
0.00706105276638458,0.929853732512868,0.00586155199089022,328
0.00680399337534432,0.728665493315077,0.00398838089243914,329
0.00525237974049675,0.956275970707168,0.00443858207405268,330
0.00590695382818052,0.904554144866466,0.0051203405934207,331
0.00559387522307608,0.692315554079187,0.00331254480827048,332
0.00687889760493143,0.797044338456544,0.0070371082030638,333
0.00588790370456105,0.580467563909195,0.00275077819001468,334
0.00550306141077939,0.62921203858869,0.00396658099221137,335
0.00591252864846115,0.534405368891953,0.00514484147175376,336
0.00591252864846115,0.534405368891953,0.00514484147175376,337
0.00607255891564584,0.826212200278718,0.00493604777918133,338
0.00557099748819034,0.807680338314213,0.00527811437896553,339
0.00587130827487925,0.75183908002748,0.00606591990024175,340
0.0060076956572922,0.553999457508866,0.00494207344339592,341
0.0060076956572922,0.553999457508866,0.00494207344339592,342
0.00708581604572844,0.59438443024581,0.00510721637825207,343
0.00602831297473916,0.353852228499505,0.00573126702577742,344
0.00542837325885681,0.0540148385173609,0.0049311093146599,345
0.00487060746516066,0.167366474663623,0.00556462007992431,346
0.00487060746516066,0.167366474663623,0.00556462007992431,347
0.00641494279068322,0.285329225521309,0.00722756340591069,348
0.00577330177980329,0.127828996075465,0.00532926765761355,349
0.00556499715764602,0.353554001699337,0.00714476484081139,350
0.00597061992920589,0.311530286212019,0.00744249989415768,351
0.00597061992920589,0.311530286212019,0.00744249989415768,352
0.00732368954434193,0.55666562217354,0.00646304118439955,353
0.00741842687697414,0.934575444294126,0.00749532113658791,354
0.00570788627045193,0.709286421022796,0.00553778537274396,355
0.00611134105193767,0.367846488134177,0.00549787895821519,356
0.00638877078047406,0.150419904251891,0.00578431147464997,357
0.00624238469077987,0.151207812775453,0.00585395375487863,358
0.00581657954585157,0.0562743360220566,0.0058306115761072,359
0.00579082147446297,0.114728198157337,0.00543083507858122,360
0.00647767117626985,0.039045319664865,0.00724233825966336,361
0.00637531930096791,0.190698967617664,0.00859998081277413,362
0.00621808399007162,0.476762169338372,0.00824437979913972,363
0.00586829542645462,0.315076941541236,0.00633341023507172,364
0.00641200818533783,0.26536544337776,0.0074115894736041,365
0.00590283701485661,0.260742384744987,0.00650195310269019,366
0.00707711580404813,0.481347745225378,0.0070891398724805,367
0.00743605673429792,0.319547071732956,0.00575699588996503,368
0.00613296145985709,0.287175846232032,0.00636591682622978,369
0.00574943277023987,0.140257535044015,0.00456292356691879,370
0.00523779213637798,0.213168848394446,0.00574029653745223,371
0.00634219615410603,0.529637232020747,0.00583006436944522,372
0.00677410334196649,0.467257226571547,0.00506488943015959,373
0.00548303548194307,0.374268774081202,0.00464174110257054,374
0.00573936925245178,0.247966512801611,0.00562621751206815,375
0.00601568070779779,0.309530796541907,0.00898751610178872,376
0.00601568070779779,0.309530796541907,0.00898751610178872,377
0.00681845515544299,0.640669434448881,0.00813855974780064,378
0.00683113137720937,0.520912664587939,0.00573325687451021,379
0.00540588222886562,0.434466677818392,0.0057638399117631,380
0.00594223746468781,0.211356939495005,0.00647033360843485,381
0.00547240634569546,0.208371443341775,0.00423482378688012,382
0.00675974679880809,0.430993867758701,0.0068685499339427,383
0.00556516708591825,0.555662920255429,0.00481130920432626,384
0.005564579232749,0.429082099405207,0.00392568165362317,385
0.00585534628607387,0.498179212797197,0.00407042497785937,386
0.00585534628607387,0.498179212797197,0.00407042497785937,387
0.00642734772361631,0.276175111459651,0.00816886943987594,388
0.00517203890210394,0.304398509180146,0.00707511783132253,389
0.00660416367378036,0.514525955974875,0.00416715940089851,390
0.005596939744693,0.4112628195669,0.00595502257691416,391
0.005596939744693,0.4112628195669,0.00595502257691416,392
0.0070226756033257,0.52837303937136,0.00788420963020986,393
0.00582864351422507,0.20150209182907,0.00607742999576799,394
0.00558065830550414,0.234850978730606,0.00574572428033682,395
0.00532421122912463,0.402763925922159,0.00689273629413778,396
0.00532421122912463,0.402763925922159,0.00689273629413778,397
0.00598957823315649,0.832727503003696,0.00586744993748112,398
0.0057023055305091,0.64687404811167,0.0025360266645964,399
0.00624979124973835,0.962448664421458,0.00547273336315657,400
0.00685496874948022,0.852473294104726,0.00595239819502869,401
0.00685496874948022,0.852473294104726,0.00595239819502869,402
0.00823631973814432,0.769963425593403,0.00735098317352412,403
0.0082195580796961,0.172968732407725,0.00816498005058908,404
0.00660683321763866,0.601092146445666,0.00827420554665959,405
0.00698619299050129,0.376712642449064,0.00768545813285737,406
0.0073127269520471,0.490176173216383,0.00880370603526548,407
0.00691749690897403,0.561562585018805,0.00896393572263443,408
0.00678693992575474,0.25435753774201,0.00698644714201291,409
0.00715381048030606,0.743867932924019,0.00468667899851727,410
0.00665434705609269,0.469420444544852,0.00613929975867999,411
0.00741515830496331,0.439354300226483,0.00835032679278858,412
0.00749124634552956,0.520586033645486,0.00844829919041767,413
0.00605552423334288,0.377519524045596,0.00716967616077713,414
0.00724471107010383,0.428091065624898,0.00802177555067762,415
0.00738375080882137,0.322031058074572,0.00695341862067411,416
0.00738375080882137,0.322031058074572,0.00695341862067411,417
0.00768839325157833,0.618231363428151,0.00878195047006447,418
0.00786043663096359,0.206534566994378,0.0092940983319354,419
0.00605601955869484,0.145893311290962,0.00648561562759453,420
0.00643188686202056,0.564210643540946,0.00401686196943862,421
0.00667357113805223,0.560300895611761,0.00614345757027246,422
0.00753086013970972,0.58335047423094,0.00591407361983598,423
0.00664929278027371,0.49388537593407,0.00576998994683275,424
0.00512208382503299,0.421985060344269,0.0052855159329297,425
0.00627145008288044,0.359687984712593,0.00854692561406301,426
0.00627145008288044,0.359687984712593,0.00854692561406301,427
0.00737115971192048,0.855752235766062,0.00512089119201808,428
0.00633532815146776,0.846037828140624,0.00518959443019562,429
0.0057988090082991,0.156437186596662,0.00681182797638546,430
0.00551728805575336,0.143198358090302,0.00618184942751943,431
0.00551728805575336,0.143198358090302,0.00618184942751943,432
0.00677099933455028,0.297277542260588,0.00906111411767441,433
0.00566697969620433,0.193485655313111,0.00555901407884696,434
0.00549020753096874,0.248562317900252,0.0058894761884124,435
0.00595258585732739,0.552046225939137,0.0077152553607085,436
0.00595258585732739,0.552046225939137,0.0077152553607085,437
0.00585680778224829,0.516777794494487,0.00557152736414568,438
0.0055750116471468,0.412551274835465,0.00490359506810389,439
0.00581931655239776,0.502585808389767,0.00578108645748421,440
0.0060147934643624,0.435391400088463,0.0073261698275463,441
0.0060147934643624,0.435391400088463,0.0073261698275463,442
0.00720002990116897,0.72895690689856,0.00537268797304524,443
0.00585957843241047,0.791825893676247,0.00489618838860895,444
0.00536383476176872,0.340275150061643,0.00449122398041335,445
0.00502048747078254,0.330113254960622,0.00527559819746648,446
0.00655228540868558,0.0403360585630423,0.00522589756409741,447
0.00638331255749536,0.428568016636319,0.00865263503039759,448
0.00519052764124284,0.171708075175445,0.00585319852989119,449
0.00519601350011634,0.442450668562202,0.00345459445357388,450
0.00525917943857546,0.42925510953151,0.0031547118663976,451
0.00635199524211227,0.535841007285882,0.00482774888203386,452
0.00701415772076064,0.874875444471058,0.00357488146866913,453
0.00653244167196854,0.899789313616196,0.005772131783785,454
0.00520163289300746,0.760535950043902,0.0053002245491256,455
0.00546930342495822,0.753525873369966,0.00305453214305207,456
0.00569426439132703,0.758105912355234,0.00259264977340201,457
0.00548512249521382,0.872777330470427,0.00318823941695168,458
0.00524467286777219,0.696509461097492,0.0041274233989258,459
0.00497258052581062,0.546131734637953,0.00596683178349866,460
0.00546998938821663,0.137315134763213,0.00763816854537958,461
0.00592727749951893,0.105952365286271,0.00790830248726238,462
0.00561226149933836,0.340767790900628,0.00757182824761049,463
0.00523938719901962,0.104653824086,0.00536042545787607,464
0.00566791002026612,0.221795599862901,0.00448189148683842,465
0.00523655610016749,0.477767468839147,0.00426807502243864,466
0.00641308626158577,0.666960716821734,0.00245450438104444,467
0.00671686206128519,0.7551541171525,0.00464765688148172,468
0.00556951944646145,0.626435051421879,0.00485939217048459,469
0.00532111745704023,0.510457641753845,0.00326869984261835,470
0.00449582305154883,0.53413253617893,0.00316757924804623,471
0.00449582305154883,0.53413253617893,0.00316757924804623,472
0.00619084119776903,0.696813370948519,0.00458952363549558,473
0.00531793722797957,0.696552481605778,0.00481683370893649,474
0.00557397737272525,0.726191679300882,0.00463852488629291,475
0.00646944596564225,0.497232808696793,0.00566572893225359,476
0.00697772383307604,0.662536245837344,0.00540826455293741,477
0.00781668413992243,0.894821249843346,0.00616396926766749,478
0.00709857088830834,0.619211645338055,0.00410849777962596,479
0.00557401636020938,0.531575556287521,0.00447974360089964,480
0.00627447152128846,0.474464329039591,0.00512023653376192,481
0.00627447152128846,0.474464329039591,0.00512023653376192,482
0.00707954075737394,0.576398848724267,0.00673992291102044,483
0.00572183065067833,0.360301030140647,0.00442512527018435,484
0.00615140872706377,0.552857033312904,0.00618860863074477,485
0.00555911598450431,0.429751606972957,0.00523302424711136,486
0.00555911598450431,0.429751606972957,0.00523302424711136,487
0.00670399969929791,0.605360043518743,0.0053115711466476,488
0.00540354163167511,0.528189901658635,0.0053333601179667,489
0.00670397445414705,0.329203159233316,0.00573461345086568,490
0.0058414918452615,0.275997565088716,0.00699378081173008,491
0.0058414918452615,0.275997565088716,0.00699378081173008,492
0.00739599151808867,0.98429976753016,0.00515618355176262,493
0.00664157330117132,0.861078321684658,0.00665706564434632,494
0.00512684404207353,0.723646527604814,0.00442987237517456,495
0.00577678274126436,0.506057862362951,0.0043615942221138,496
0.00577678274126436,0.506057862362951,0.0043615942221138,497
0.00638732583762347,0.545782131742016,0.0068407849065989,498
0.00605536944544005,0.336405426479814,0.00246260585324842,499
